20735,448,2021-09-14,2021-10-14
20736,37,2019-09-27,2019-10-27
20737,693,2020-09-24,2020-10-24
20738,857,2019-07-08,2019-08-08
20739,566,2018-09-25,2018-10-25
20740,838,2020-09-23,2020-10-23
20741,46,2020-05-07,2020-06-07
20742,280,2018-09-11,2018-10-11
20743,372,2020-05-04,2020-06-04
20744,66,2020-09-06,2020-10-06
20745,463,2019-05-07,2019-06-07
20746,745,2020-05-05,2020-06-05
20747,789,2020-07-18,2020-08-18
20748,547,2021-05-07,2021-06-07
20749,300,2020-07-06,2020-08-06
20750,888,2021-05-20,2021-06-20
20752,819,2021-05-09,2021-06-09
20753,285,2018-09-15,2018-10-15
20754,338,2020-09-13,2020-10-13
20755,891,2019-09-15,2019-10-15
20756,243,2020-09-15,2020-10-15
20757,90,2020-09-20,2020-10-20
20759,648,2020-07-25,2020-08-25
20760,491,2018-05-28,2018-06-28
20761,13,2020-07-25,2020-08-25
20762,816,2020-08-01,2020-09-01
20763,544,2019-09-25,2019-10-25
20764,377,2019-05-13,2019-06-13
20766,805,2021-07-06,2021-08-06
20767,31,2020-07-19,2020-08-19
20768,222,2020-05-13,2020-06-13
20769,213,2019-05-23,2019-06-23
20770,550,2020-05-28,2020-06-28
20771,567,2020-07-24,2020-08-24
20772,168,2020-07-16,2020-08-16
20773,123,2021-05-04,2021-06-04
20774,221,2020-05-25,2020-06-25
20775,724,2021-05-14,2021-06-14
20777,204,2021-09-07,2021-10-07
20778,896,2018-09-06,2018-10-06
20779,79,2020-05-02,2020-06-02
20780,869,2021-07-27,2021-08-27
20781,222,2020-07-13,2020-08-13
20782,418,2019-05-10,2019-06-10
20783,132,2020-07-19,2020-08-19
20784,845,2021-09-11,2021-10-11
20785,40,2020-09-12,2020-10-12
20786,166,2021-05-01,2021-06-01
20787,739,2020-09-25,2020-10-25
20789,156,2019-09-28,2019-10-28
20790,75,2019-09-12,2019-10-12
20791,266,2019-09-08,2019-10-08
20792,873,2020-09-10,2020-10-10
20793,334,2021-05-08,2021-06-08
20794,160,2021-09-07,2021-10-07
20795,48,2020-05-08,2020-06-08
20796,379,2021-09-07,2021-10-07
20797,810,2020-05-26,2020-06-26
20799,547,2021-07-07,2021-08-07
20800,156,2020-05-27,2020-06-27
20801,221,2020-07-25,2020-08-25
20802,733,2021-07-15,2021-08-15
20803,346,2021-09-19,2021-10-19
20804,648,2020-09-25,2020-10-25
20805,261,2020-08-10,2020-09-10
20806,548,2020-05-08,2020-06-08
20808,104,2020-07-16,2020-08-16
20809,20,2019-09-15,2019-10-15
20810,186,2018-07-29,2018-08-29
20811,85,2021-07-24,2021-08-24
20812,109,2021-05-23,2021-06-23
20813,48,2020-07-08,2020-08-08
20816,145,2020-07-28,2020-08-28
20817,360,2018-09-15,2018-10-15
20819,831,2021-07-05,2021-08-05
20820,459,2021-05-25,2021-06-25
20821,445,2019-05-13,2019-06-13
20822,129,2020-05-07,2020-06-07
20823,841,2021-05-13,2021-06-13
20824,865,2021-05-16,2021-06-16
20825,664,2020-05-28,2020-06-28
20826,709,2021-07-07,2021-08-07
20828,475,2020-05-09,2020-06-09
20829,29,2020-08-02,2020-09-02
20830,213,2019-07-23,2019-08-23
20831,225,2019-07-18,2019-08-18
20832,317,2020-05-04,2020-06-04
20833,58,2019-07-01,2019-08-01
20834,894,2020-05-27,2020-06-27
20835,459,2021-07-25,2021-08-25
20836,443,2020-05-27,2020-06-27
20837,77,2021-07-10,2021-08-10
20838,627,2019-05-19,2019-06-19
20839,389,2020-05-12,2020-06-12
20840,502,2021-07-22,2021-08-22
20842,245,2019-07-13,2019-08-13
20843,821,2020-05-20,2020-06-20
20844,219,2019-07-29,2019-08-29
20845,723,2021-09-20,2021-10-20
20846,293,2021-05-02,2021-06-02
20847,652,2020-05-04,2020-06-04
20848,856,2019-05-16,2019-06-16
20849,894,2020-07-27,2020-08-27
20850,891,2020-05-15,2020-06-15
20851,63,2019-09-07,2019-10-07
20852,736,2021-08-31,2021-10-01
20853,616,2021-04-30,2021-05-31
20854,104,2020-09-16,2020-10-16
20855,442,2020-05-26,2020-06-26
20856,824,2021-07-21,2021-08-21
20857,247,2019-05-17,2019-06-17
20858,774,2019-05-05,2019-06-05
20859,701,2020-05-15,2020-06-15
20860,252,2020-05-07,2020-06-07
20861,338,2021-05-13,2021-06-13
20862,849,2020-05-26,2020-06-26
